directory,scl_file,notes,period,just,limit,description,tones,reference
xenharmonikon,xen12-wilson-38-4C1-tetrany-10.scl,4,1200.0,True,7,"3-5-7-9 4C1 Tetrany, Figure 38",7/6 3/2 5/3 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C3-tetrany-00.scl,4,1200.0,True,7,"1-3-5-7 4C3 Tetrany, Figure 38",7/6 7/5 7/4 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C3-tetrany-06.scl,4,1200.0,True,7,"1-5-7-9 4C3 Tetrany, Figure 38",9/8 9/7 9/5 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C3-tetrany-10.scl,4,1200.0,True,7,"3-5-7-9 4C3 Tetrany, Figure 38",9/7 3/2 9/5 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-06c-4C1-tetrany.scl,4,1200.0,True,11,"3-5-7-11 4C1 tetrany, Figure 6c",7/6 5/3 11/6 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-06c-4C3-tetrany.scl,4,1200.0,True,11,"3-5-7-11 4C3 tetrany, Figure 6c",11/10 11/7 11/6 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C1-tetrany-01.scl,4,1200.0,True,11,"1-3-7-11 4C1 Tetrany, Figure 8",11/8 3/2 7/4 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C1-tetrany-03.scl,4,1200.0,True,11,"1-3-9-11 4C1 Tetrany, Figure 8",9/8 11/8 3/2 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C1-tetrany-05.scl,4,1200.0,True,11,"1-3-11-15 4C1 Tetrany, Figure 8",11/8 3/2 15/8 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C1-tetrany-06.scl,4,1200.0,True,11,"1-7-9-11 4C1 Tetrany, Figure 8",9/8 11/8 7/4 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C1-tetrany-08.scl,4,1200.0,True,11,"1-7-11-15 4C1 Tetrany, Figure 8",11/8 7/4 15/8 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C1-tetrany-09.scl,4,1200.0,True,11,"1-9-11-15 4C1 Tetrany, Figure 8",9/8 11/8 15/8 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C1-tetrany-10.scl,4,1200.0,True,11,"3-7-9-11 4C1 Tetrany, Figure 8",7/6 3/2 11/6 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C1-tetrany-12.scl,4,1200.0,True,11,"3-7-11-15 4C1 Tetrany, Figure 8",7/6 5/4 11/6 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C1-tetrany-13.scl,4,1200.0,True,11,"3-9-11-15 4C1 Tetrany, Figure 8",5/4 3/2 11/6 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C1-tetrany-14.scl,4,1200.0,True,11,"7-9-11-15 4C1 Tetrany, Figure 8",15/14 9/7 11/7 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C3-tetrany-01.scl,4,1200.0,True,11,"1-3-7-11 4C3 Tetrany, Figure 8",11/8 11/7 11/6 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C3-tetrany-03.scl,4,1200.0,True,11,"1-3-9-11 4C3 Tetrany, Figure 8",11/9 11/8 11/6 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C3-tetrany-05.scl,4,1200.0,True,11,"1-3-11-15 4C3 Tetrany, Figure 8",5/4 15/11 15/8 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C3-tetrany-06.scl,4,1200.0,True,11,"1-7-9-11 4C3 Tetrany, Figure 8",11/9 11/8 11/7 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C3-tetrany-08.scl,4,1200.0,True,11,"1-7-11-15 4C3 Tetrany, Figure 8",15/14 15/11 15/8 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C3-tetrany-09.scl,4,1200.0,True,11,"1-9-11-15 4C3 Tetrany, Figure 8",15/11 5/3 15/8 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C3-tetrany-10.scl,4,1200.0,True,11,"3-7-9-11 4C3 Tetrany, Figure 8",11/9 11/7 11/6 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C3-tetrany-12.scl,4,1200.0,True,11,"3-7-11-15 4C3 Tetrany, Figure 8",15/14 5/4 15/11 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C3-tetrany-13.scl,4,1200.0,True,11,"3-9-11-15 4C3 Tetrany, Figure 8",5/4 15/11 5/3 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-08-4C3-tetrany-14.scl,4,1200.0,True,11,"7-9-11-15 4C3 Tetrany, Figure 8",15/14 15/11 5/3 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C1-tetrany-02.scl,4,1200.0,True,11,"1-3-5-11 4C1 Tetrany, Figure 38",5/4 11/8 3/2 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C1-tetrany-07.scl,4,1200.0,True,11,"1-5-7-11 4C1 Tetrany, Figure 38",5/4 11/8 7/4 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C1-tetrany-08.scl,4,1200.0,True,11,"1-5-9-11 4C1 Tetrany, Figure 38",9/8 5/4 11/8 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C1-tetrany-11.scl,4,1200.0,True,11,"3-5-7-11 4C1 Tetrany, Figure 38",7/6 5/3 11/6 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C1-tetrany-12.scl,4,1200.0,True,11,"3-5-9-11 4C1 Tetrany, Figure 38",3/2 5/3 11/6 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C1-tetrany-14.scl,4,1200.0,True,11,"5-7-9-11 4C1 Tetrany, Figure 38",11/10 7/5 9/5 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C3-tetrany-02.scl,4,1200.0,True,11,"1-3-5-11 4C3 Tetrany, Figure 38",11/10 11/8 11/6 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C3-tetrany-07.scl,4,1200.0,True,11,"1-5-7-11 4C3 Tetrany, Figure 38",11/10 11/8 11/7 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C3-tetrany-08.scl,4,1200.0,True,11,"1-5-9-11 4C3 Tetrany, Figure 38",11/10 11/9 11/8 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C3-tetrany-11.scl,4,1200.0,True,11,"3-5-7-11 4C3 Tetrany, Figure 38",11/10 11/7 11/6 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C3-tetrany-12.scl,4,1200.0,True,11,"3-5-9-11 4C3 Tetrany, Figure 38",11/10 11/9 11/6 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
xenharmonikon,xen12-wilson-38-4C3-tetrany-14.scl,4,1200.0,True,11,"5-7-9-11 4C3 Tetrany, Figure 38",11/10 11/9 11/7 2/1,"Erv Wilson, D'Alessandro, like a Hurricane, Xenharmonikon 12 (1989)"
database-of-musical-scales,DemRepCongo_Vocal_1.scl,4,1200.0,False,0,Measured scale M0026 in DaMuSc,489.0 710.0 954.0 1200.0,"H. Rechberger. Scales and Modes Around the World: The Complete Guide to the Scales and Modes of the World. Fennica Gehrman Ltd., 2018"
database-of-musical-scales,PapuaNewGuinea_Phon_4.scl,4,1200.0,False,0,Measured scale M0246 in DaMuSc,423.0 625.0 927.0 1200.0,"J. Kunst. Music in New Guinea. Brill, 1967"
xenharmonikon,xen18-erlich-bug-04.scl,4,1200.0,False,0,"1L 3s MOS for Bug, L=419.1, s=260.3",260.3 679.4 939.7 1200.0,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.183"
xenharmonikon,xen18-erlich-orson-04.scl,4,1200.24,False,0,"1L 3s MOS for Orson, L=385.29, s=271.65",271.65 656.94 928.59 1200.24,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.194"
xenharmonikon,xen18-erlich-hanson-04.scl,4,1200.29,False,0,"3L 1s MOS for Hanson, L=317.07, s=249.08",317.07 566.15 883.22 1200.29,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.187"
xenharmonikon,xen18-erlich-miracle-04.scl,4,1200.63,False,0,"1L 3s MOS for Miracle, L=850.47, s=116.72",116.72 967.19 1083.91 1200.63,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.191"
xenharmonikon,xen18-erlich-magic-04.scl,4,1201.28,False,0,"3L 1s MOS for Magic, L=380.80, s=58.88",380.80 439.68 820.48 1201.28,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.190"
xenharmonikon,xen18-erlich-cynder-04.scl,4,1201.7,False,0,"1L 3s MOS for Cynder, L=504.14, s=232.52",232.52 465.04 969.18 1201.7,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.184"
xenharmonikon,xen18-erlich-injera-04.scl,4,1201.78,False,0,"2L 2s MOS for Injera, L=507.28, s=93.61",93.61 600.89 694.50 1201.78,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.188"
xenharmonikon,xen18-erlich-negripent-04.scl,4,1201.82,False,0,"1L 3s MOS for Negripent, L=823.40, s=126.14",126.14 252.28 1075.68 1201.82,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.193"
xenharmonikon,xen18-erlich-nautilus-04.scl,4,1202.66,False,0,"1L 3s MOS for Nautilus, L=953.75, s=82.97",82.97 165.94 1119.69 1202.66,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.192"
xenharmonikon,xen18-erlich-keemun-04.scl,4,1203.19,False,0,"3L 1s MOS for Keemun, L=317.84, s=249.67",317.84 567.51 885.35 1203.19,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.188"
xenharmonikon,xen18-erlich-negrisept-04.scl,4,1203.19,False,0,"1L 3s MOS for Negrisept, L=828.67, s=124.84",124.84 249.68 1078.35 1203.19,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.193"
xenharmonikon,xen18-erlich-ripple-04.scl,4,1203.32,False,0,"1L 3s MOS for Ripple, L=897.35, s=101.99",101.99 999.34 1101.33 1203.32,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.196"
xenharmonikon,xen18-erlich-lemba-04.scl,4,1203.4,False,0,"2L 2s MOS for Lemba, L=370.83, s=230.87",370.83 601.70 972.53 1203.40,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.189"
xenharmonikon,xen18-erlich-semaphore-04.scl,4,1203.67,False,0,"1L 3s MOS for Semaphore, L=446.23, s=252.48",252.48 698.71 951.19 1203.67,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.197"
xenharmonikon,xen18-erlich-dicot-04.scl,4,1207.66,False,0,"3L 1s MOS for Dicot, L=353.22, s=148.00",353.22 501.22 854.44 1207.66,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.185"
database-of-musical-scales,PapuaNewGuinea_Phon_3.scl,4,1235.0,False,0,Measured scale M0245 in DaMuSc,510.0 702.0 986.0 1235.0,"J. Kunst. Music in New Guinea. Brill, 1967"
database-of-musical-scales,PapuaNewGuinea_Phon_2.scl,4,1258.0,False,0,Measured scale M0244 in DaMuSc,459.0 621.0 966.0 1258.0,"J. Kunst. Music in New Guinea. Brill, 1967"
database-of-musical-scales,PapuaNewGuinea_Phon_11.scl,4,1281.0,False,0,Measured scale M0251 in DaMuSc,435.0 797.0 1116.0 1281.0,"J. Kunst. Music in New Guinea. Brill, 1967"
mailing-lists,nomar3a.scl,5,499.97288,False,0,Non-octave marvel,115.58705 231.17409 268.79879 384.38583 499.97288,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_89290.html#89317
xenharmonikon,xen14-mclaren-nonoctave-phi-5.scl,5,833.090296,False,0,John McBryde's 5th root of phi,166.618059 333.236119 499.854178 666.472237 833.090296,"B. McLaren, The Uses and Characteristics of Non-Octave Scales, Xenharmonikon 14 (1993), p.22"
xenharmonikon,xen06-vyshnegradski-nonoctave-2.scl,5,850.0,False,0,Non-octave scale based on the neutral sixth,250.0 450.0 600.0 700.0 850.0,"Ivan Vyshnegradski, Manual of Quartertone Harmony, translated by Ivor Darreg, Xenharmonikon 6 (1977)"
xenharmonikon,xen13-mclaren-factorable-numbers.scl,5,884.358713,True,13,Factorable numbers scale,11/10 5/4 13/10 7/5 5/3,"B. McLaren, General Methods for Generating Musical Scales, Xenharmonikon 13 (1991), p.22"
database-of-musical-scales,Lithuania_Lith_10a.scl,5,902.0,False,0,Measured scale M0261 in DaMuSc,177.0 356.0 517.0 716.0 902.0,"Rytis Ambrazevi+AQ0-ius. Modelling of scales in traditional solo singing. Music. Sci., 10(1_suppl):65-87, 2006. doi: 10.1177/1029864906010001041"
database-of-musical-scales,Lithuania_Lith_4b.scl,5,904.0,False,0,Measured scale M0254 in DaMuSc,190.0 347.0 529.0 709.0 904.0,"Rytis Ambrazevicius. The perception and transcription of the scale reconsidered: Several lithuanian cases. The World of Music, 47(2):31-53, 2005"
database-of-musical-scales,Lithuania_Lith_10b.scl,5,946.0,False,0,Measured scale M0262 in DaMuSc,224.0 429.0 539.0 751.0 946.0,"Rytis Ambrazevi+AQ0-ius. Modelling of scales in traditional solo singing. Music. Sci., 10(1_suppl):65-87, 2006. doi: 10.1177/1029864906010001041"
xenharmonikon,xen15-mclaren-integrated.scl,5,950.9775,False,0,Integrated non-self-similar scale #1,13.442 48.466 160.744 425.29 950.9775,"B. McLaren, The Uses and Characteristics of Non-Just Non-Equal-Tempered Scales, Xenharmonikon 15 (1993), p.31"
database-of-musical-scales,Georgia_GVM208-H.scl,5,1011.0,False,0,Measured scale M0319 in DaMuSc,174.0 362.0 661.0 816.0 1011.0,"N. Mzhavanadze and F. Scherbaum. Svan funeral dirges (zar): Musical acoustical analysis of a new collection of field recordings. Musicologist, 4(2):138-167, 2020. doi: 10.33906/musicologist.782094"
database-of-musical-scales,Lithuania_Skud_6b.scl,5,1038.0,False,0,Measured scale M0257 in DaMuSc,173.0 290.0 663.0 923.0 1038.0,"Rytis Ambrazevi+AQ0-ius. Modelling of scales in traditional solo singing. Music. Sci., 10(1_suppl):65-87, 2006. doi: 10.1177/1029864906010001041"
database-of-musical-scales,Lithuania_Skud_6c.scl,5,1045.0,False,0,Measured scale M0258 in DaMuSc,165.0 325.0 629.0 898.0 1045.0,"Rytis Ambrazevi+AQ0-ius. Modelling of scales in traditional solo singing. Music. Sci., 10(1_suppl):65-87, 2006. doi: 10.1177/1029864906010001041"
database-of-musical-scales,Lithuania_Skud_6a.scl,5,1081.0,False,0,Measured scale M0256 in DaMuSc,182.0 371.0 676.0 938.0 1081.0,"Rytis Ambrazevi+AQ0-ius. Modelling of scales in traditional solo singing. Music. Sci., 10(1_suppl):65-87, 2006. doi: 10.1177/1029864906010001041"
database-of-musical-scales,China_Pi-Pa.scl,5,1095.0,False,0,Measured scale M0416 in DaMuSc,145.0 351.0 547.0 774.0 1095.0,"A. J. Ellis. On the Musical Scales of Various Nations. Journal of the Society of arts, 1885"
database-of-musical-scales,Georgia_GVM202-H.scl,5,1145.0,False,0,Measured scale M0326 in DaMuSc,337.0 680.0 907.0 1057.0 1145.0,"N. Mzhavanadze and F. Scherbaum. Svan funeral dirges (zar): Musical acoustical analysis of a new collection of field recordings. Musicologist, 4(2):138-167, 2020. doi: 10.33906/musicologist.782094"
database-of-musical-scales,Indonesia_Slendro_2.scl,5,1172.0,False,0,Measured scale M0405 in DaMuSc,191.0 442.0 691.0 952.0 1172.0,"A. J. Ellis. On the Musical Scales of Various Nations. Journal of the Society of arts, 1885"
database-of-musical-scales,Korea_Sujechon.scl,5,1177.0,False,0,Measured scale M0242 in DaMuSc,204.0 548.0 692.0 1023.0 1177.0,"Unjung Nam. Pitch distributions in korean court music: Evidence consistent with tonal hierarchies. Music Percept., 16(2): 243-247, 1998. doi: 10.2307/40285789"
database-of-musical-scales,Georgia_GVM204-H.scl,5,1184.0,False,0,Measured scale M0328 in DaMuSc,345.0 695.0 850.0 1059.0 1184.0,"N. Mzhavanadze and F. Scherbaum. Svan funeral dirges (zar): Musical acoustical analysis of a new collection of field recordings. Musicologist, 4(2):138-167, 2020. doi: 10.33906/musicologist.782094"
xenharmonikon,xen18-erlich-father-05.scl,5,1185.9,False,0,"3L 2s MOS for Father, L=291.1, s=156.3",291.1 447.4 738.5 894.8 1185.9,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.186"
database-of-musical-scales,Ethiopia_Bati.scl,5,1190.0,False,0,Measured scale M0156 in DaMuSc,325.0 535.0 710.0 1050.0 1190.0,"C. M. L. Kimberlin. Masinqo and the Nature of Qanat. PhD thesis, 1976"
database-of-musical-scales,Ethiopia_Tizita.scl,5,1190.0,False,0,Measured scale M0155 in DaMuSc,210.0 385.0 725.0 865.0 1190.0,"C. M. L. Kimberlin. Masinqo and the Nature of Qanat. PhD thesis, 1976"
xenharmonikon,xen18-erlich-blackwood-05.scl,5,1194.35,False,0,"5L MOS for Blackwood, L=238.87",238.87 477.74 716.61 955.48 1194.35,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.183"
database-of-musical-scales,Ethiopia_Ambasel.scl,5,1195.0,False,0,Measured scale M0158 in DaMuSc,120.0 465.0 700.0 835.0 1195.0,"C. M. L. Kimberlin. Masinqo and the Nature of Qanat. PhD thesis, 1976"
database-of-musical-scales,Ethiopia_Anchihoye.scl,5,1195.0,False,0,Measured scale M0157 in DaMuSc,135.0 495.0 615.0 960.0 1195.0,"C. M. L. Kimberlin. Masinqo and the Nature of Qanat. PhD thesis, 1976"
xenharmonikon,xen18-erlich-dominant-05.scl,5,1195.23,False,0,"2L 3s MOS for Dominant, L=292.41, s=203.47",203.47 495.88 699.35 991.76 1195.23,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.185"
xenharmonikon,xen18-erlich-blacksmith-05.scl,5,1195.9,False,0,"5L MOS for Blacksmith, L=239.18",239.18 478.36 717.54 956.72 1195.90,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.183"
xenharmonikon,xen18-erlich-porcupine-05.scl,5,1196.91,False,0,"1L 4s MOS for Porcupine, L=547.63, s=162.32",162.32 324.64 872.27 1034.59 1196.91,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.196"
database-of-musical-scales,Indonesia_Gamelan_Kedokngorek_Kyahi.scl,5,1197.0,False,0,Measured scale M0381 in DaMuSc,228.0 449.0 697.0 952.0 1197.0,"W. Surjodiningrat, A. Susanto, and P. J. Sudarjana. Tone Measurements of Outstanding Javanese Gamelans in Jogjakarta and Surakarta. Gadjah Mada University Press, 1972"
database-of-musical-scales,Indonesia_Swaraharja.scl,5,1197.0,False,0,Measured scale M0366 in DaMuSc,227.0 482.0 696.0 936.0 1197.0,"W. Surjodiningrat, A. Susanto, and P. J. Sudarjana. Tone Measurements of Outstanding Javanese Gamelans in Jogjakarta and Surakarta. Gadjah Mada University Press, 1972"
xenharmonikon,xen18-erlich-superpyth-05.scl,5,1197.6,False,0,"2L 3s MOS for Superpyth, L=270.69, s=218.74",218.74 489.43 708.17 978.86 1197.60,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.198"
xenharmonikon,xen18-erlich-passion-05.scl,5,1198.31,False,0,"1L 4s MOS for Passion, L=804.71, s=98.40",98.40 196.80 1001.51 1099.91 1198.31,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.195"
xenharmonikon,xen18-erlich-sensisept-05.scl,5,1198.39,False,0,"3L 2s MOS for Sensisept, L=312.07, s=131.09",312.07 443.16 755.23 886.32 1198.39,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.197"
mailing-lists,hirajoshi3.scl,5,1199.0,False,0,"Observed Japanese pentatonic koto scale. Helmholtz/Ellis p.519, nr.111",193.00000 357.00000 719.00000 801.00000 1199.00000,https://yahootuninggroupsultimatebackup.github.io/tuning/topicId_74247.html#74349
xenharmonikon,xen18-erlich-tetracot-05.scl,5,1199.03,False,0,"1L 4s MOS for Tetracot, L=494.59, s=176.11",176.11 352.22 846.81 1022.92 1199.03,"Paul Erlich, A Middle Path Between Just Intonation and the Equal Temperaments Part 1, Xenharmonikon 18 (2006), p.198"
